,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,lat,lon
1805,Uttar Pradesh,Kanpur,Rura,Cauliflower,African Sarson,04/03/2019,800,900,900,26.4609135,80.3217588
1806,Uttar Pradesh,Kanpur,Rura,Ghee,Ghee,04/03/2019,28000,29000,29000,26.4609135,80.3217588
1807,Uttar Pradesh,Kanpur,Rura,Green Chilli,Green Chilly,04/03/2019,400,500,500,26.4609135,80.3217588
1808,Uttar Pradesh,Kanpur,Rura,Green Gram (Moong)(Whole),Ankola,04/03/2019,5500,5800,5800,26.4609135,80.3217588
1809,Uttar Pradesh,Kanpur,Rura,Guava,Guava,04/03/2019,800,900,900,26.4609135,80.3217588
1810,Uttar Pradesh,Kanpur,Rura,Jowar(Sorghum),Annigeri,04/03/2019,1300,1400,1400,26.4609135,80.3217588
1811,Uttar Pradesh,Kanpur,Rura,Maize,Hybrid Yellow (Cattle Feed),04/03/2019,1400,1500,1500,26.4609135,80.3217588
1812,Uttar Pradesh,Kanpur,Rura,Mustard,Sarson(Black),04/03/2019,3400,3800,3800,26.4609135,80.3217588
1813,Uttar Pradesh,Kanpur,Rura,Onion,Red,04/03/2019,800,900,900,26.4609135,80.3217588
1814,Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Basmati),1121,04/03/2019,1770,1775,1775,26.4609135,80.3217588
1815,Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Common),Common,04/03/2019,1750,1752,1752,26.4609135,80.3217588
1816,Uttar Pradesh,Kanpur,Rura,Potato,Desi,04/03/2019,800,900,900,26.4609135,80.3217588
1817,Uttar Pradesh,Kanpur,Rura,Pumpkin,Other,04/03/2019,1300,1400,1400,26.4609135,80.3217588
1818,Uttar Pradesh,Kanpur,Rura,Raddish,Other,04/03/2019,800,900,900,26.4609135,80.3217588
1819,Uttar Pradesh,Kanpur,Rura,Tomato,Deshi,04/03/2019,800,900,900,26.4609135,80.3217588
1820,Uttar Pradesh,Kanpur,Rura,Wheat,Dara,04/03/2019,1755,1800,1800,26.4609135,80.3217588
1821,Uttar Pradesh,Kanpur,Rura,Wood,Beete (Rose),04/03/2019,400,500,500,26.4609135,80.3217588
1822,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Onion,Red,04/03/2019,890,900,900,27.9462,80.7787
1823,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Potato,F.A.Q.,04/03/2019,430,440,440,27.9462,80.7787
1824,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Tomato,Local,04/03/2019,840,850,850,27.9462,80.7787
1825,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Khandsari,04/03/2019,3000,3200,3100,27.9462,80.7787
1826,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Other,04/03/2019,475,525,500,27.9462,80.7787
1827,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Pathari,04/03/2019,2050,2150,2100,27.9462,80.7787
1828,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Pumpkin,Pumpkin,04/03/2019,320,380,350,27.9462,80.7787
1829,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,White Pumpkin,White Pumpkin,04/03/2019,280,340,310,27.9462,80.7787
1830,Uttar Pradesh,Lakhimpur,Paliakala,Apple,Kasmir/Shimla - II,04/03/2019,6390,6435,6410,27.98506015,80.75384538357649
1831,Uttar Pradesh,Lakhimpur,Paliakala,Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,6350,6410,6380,27.98506015,80.75384538357649
1832,Uttar Pradesh,Lakhimpur,Paliakala,Banana,Banana - Ripe,04/03/2019,1750,1800,1785,27.98506015,80.75384538357649
1833,Uttar Pradesh,Lakhimpur,Paliakala,Banana - Green,Banana - Green,04/03/2019,620,730,670,27.98506015,80.75384538357649
1834,Uttar Pradesh,Lakhimpur,Paliakala,Bottle gourd,Bottle Gourd,04/03/2019,1020,1080,1050,27.98506015,80.75384538357649
1835,Uttar Pradesh,Lakhimpur,Paliakala,Brinjal,Brinjal,04/03/2019,930,1000,960,27.98506015,80.75384538357649
1836,Uttar Pradesh,Lakhimpur,Paliakala,Cabbage,Cabbage,04/03/2019,660,730,700,27.98506015,80.75384538357649
1837,Uttar Pradesh,Lakhimpur,Paliakala,Capsicum,Capsicum,04/03/2019,1690,1750,1720,27.98506015,80.75384538357649
1838,Uttar Pradesh,Lakhimpur,Paliakala,Cauliflower,Cauliflower,04/03/2019,650,740,710,27.98506015,80.75384538357649
1839,Uttar Pradesh,Lakhimpur,Paliakala,Field Pea,Field Pea,04/03/2019,820,890,860,27.98506015,80.75384538357649
1840,Uttar Pradesh,Lakhimpur,Paliakala,Garlic,Garlic,04/03/2019,2510,2560,2540,27.98506015,80.75384538357649
1841,Uttar Pradesh,Lakhimpur,Paliakala,Ginger(Green),Green Ginger,04/03/2019,3500,3600,3540,27.98506015,80.75384538357649
1842,Uttar Pradesh,Lakhimpur,Paliakala,Grapes,Annabesahai,04/03/2019,4210,4260,4240,27.98506015,80.75384538357649
1843,Uttar Pradesh,Lakhimpur,Paliakala,Green Chilli,Green Chilly,04/03/2019,1850,1930,1890,27.98506015,80.75384538357649
1844,Uttar Pradesh,Lakhimpur,Paliakala,Gur(Jaggery),Pathari,04/03/2019,2400,2460,2430,27.98506015,80.75384538357649
1845,Uttar Pradesh,Lakhimpur,Paliakala,Mustard,Sarson(Black),04/03/2019,3050,3110,3085,27.98506015,80.75384538357649
1846,Uttar Pradesh,Lakhimpur,Paliakala,Mustard Oil,Mustard Oil,04/03/2019,9220,9300,9245,27.98506015,80.75384538357649
1847,Uttar Pradesh,Lakhimpur,Paliakala,Onion,Red,04/03/2019,800,870,850,27.98506015,80.75384538357649
1848,Uttar Pradesh,Lakhimpur,Paliakala,Orange,Nagpuri,04/03/2019,1710,1790,1750,27.98506015,80.75384538357649
1849,Uttar Pradesh,Lakhimpur,Paliakala,Pomegranate,Pomogranate,04/03/2019,4110,4160,4140,27.98506015,80.75384538357649
1850,Uttar Pradesh,Lakhimpur,Paliakala,Potato,Potato,04/03/2019,490,530,500,27.98506015,80.75384538357649
1851,Uttar Pradesh,Lakhimpur,Paliakala,Pumpkin,Pumpkin,04/03/2019,1090,1150,1120,27.98506015,80.75384538357649
1852,Uttar Pradesh,Lakhimpur,Paliakala,Rice,Coarse,04/03/2019,2230,2300,2250,27.98506015,80.75384538357649
1853,Uttar Pradesh,Lakhimpur,Paliakala,Sugar,Chini,04/03/2019,3415,3470,3440,27.98506015,80.75384538357649
1854,Uttar Pradesh,Lakhimpur,Paliakala,Tomato,Tomato,04/03/2019,650,730,690,27.98506015,80.75384538357649
1855,Uttar Pradesh,Lakhimpur,Paliakala,Wheat,Dara,04/03/2019,1820,1860,1845,27.98506015,80.75384538357649
1856,Uttar Pradesh,Mahoba,Charkhari,Bengal Gram(Gram)(Whole),999,04/03/2019,4000,4100,4050,25.36176885,79.70499475331877
1857,Uttar Pradesh,Mahoba,Charkhari,Black Gram (Urd Beans)(Whole),Black Gram (Whole),04/03/2019,3700,3800,3750,25.36176885,79.70499475331877
1858,Uttar Pradesh,Mahoba,Charkhari,Mustard,Big 100 Kg,04/03/2019,3400,3500,3450,25.36176885,79.70499475331877
1859,Uttar Pradesh,Mahoba,Charkhari,Wheat,147 Average,04/03/2019,1800,1850,1825,25.36176885,79.70499475331877
1860,Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,5800,6500,6200,26.049477800000002,83.1781842
1861,Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Rice,1009 Kar,04/03/2019,1800,2300,2000,26.049477800000002,83.1781842
1862,Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Wheat,Dara,04/03/2019,1650,1800,1735,26.049477800000002,83.1781842
1863,Uttar Pradesh,Mirzapur,Mirzapur,Apple,Delicious,04/03/2019,6200,6290,6250,24.935634699999998,82.64770129811649
1864,Uttar Pradesh,Mirzapur,Mirzapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),04/03/2019,6840,6910,6875,24.935634699999998,82.64770129811649
1865,Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,04/03/2019,5400,5470,5430,24.935634699999998,82.64770129811649
1866,Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),04/03/2019,4960,5060,5010,24.935634699999998,82.64770129811649
1867,Uttar Pradesh,Mirzapur,Mirzapur,Black Gram Dal (Urd Dal),Black Gram Dal,04/03/2019,6390,6470,6430,24.935634699999998,82.64770129811649
1868,Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,Bottle Gourd,04/03/2019,945,1010,980,24.935634699999998,82.64770129811649
1869,Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Brinjal,04/03/2019,790,850,820,24.935634699999998,82.64770129811649
1870,Uttar Pradesh,Mirzapur,Mirzapur,Garlic,Desi,04/03/2019,1960,2050,2000,24.935634699999998,82.64770129811649
1871,Uttar Pradesh,Mirzapur,Mirzapur,Ginger(Green),Green Ginger,04/03/2019,5300,5400,5360,24.935634699999998,82.64770129811649
1872,Uttar Pradesh,Mirzapur,Mirzapur,Green Chilli,Green Chilly,04/03/2019,1460,1545,1500,24.935634699999998,82.64770129811649
1873,Uttar Pradesh,Mirzapur,Mirzapur,Gur(Jaggery),Red,04/03/2019,3145,3200,3170,24.935634699999998,82.64770129811649
1874,Uttar Pradesh,Mirzapur,Mirzapur,Lentil (Masur)(Whole),Masoor Gola,04/03/2019,4375,4445,4410,24.935634699999998,82.64770129811649
1875,Uttar Pradesh,Mirzapur,Mirzapur,Mustard,Sarson(Black),04/03/2019,4065,4120,4090,24.935634699999998,82.64770129811649
1876,Uttar Pradesh,Mirzapur,Mirzapur,Mustard Oil,Mustard Oil,04/03/2019,9830,9940,9880,24.935634699999998,82.64770129811649
1877,Uttar Pradesh,Mirzapur,Mirzapur,Onion,Red,04/03/2019,830,885,860,24.935634699999998,82.64770129811649
1878,Uttar Pradesh,Mirzapur,Mirzapur,Peas(Dry),Peas(Dry),04/03/2019,4845,4910,4880,24.935634699999998,82.64770129811649
1879,Uttar Pradesh,Mirzapur,Mirzapur,Potato,Potato,04/03/2019,580,625,600,24.935634699999998,82.64770129811649
1880,Uttar Pradesh,Mirzapur,Mirzapur,Rice,Coarse,04/03/2019,2300,2345,2320,24.935634699999998,82.64770129811649
1881,Uttar Pradesh,Mirzapur,Mirzapur,Tomato,Tomato,04/03/2019,475,530,500,24.935634699999998,82.64770129811649
1882,Uttar Pradesh,Mirzapur,Mirzapur,Wheat,Dara,04/03/2019,1925,1970,1950,24.935634699999998,82.64770129811649
1883,Uttar Pradesh,Muradabad,Sambhal,Apple,Delicious,04/03/2019,3900,4260,4130,28.8334982,78.7732864
1884,Uttar Pradesh,Muradabad,Sambhal,Banana - Green,Banana - Green,04/03/2019,300,420,360,28.8334982,78.7732864
1885,Uttar Pradesh,Muradabad,Sambhal,Brinjal,Other,04/03/2019,390,520,460,28.8334982,78.7732864
1886,Uttar Pradesh,Muradabad,Sambhal,Cabbage,Other,04/03/2019,200,470,260,28.8334982,78.7732864
1887,Uttar Pradesh,Muradabad,Sambhal,Onion,Red,04/03/2019,470,610,530,28.8334982,78.7732864
1888,Uttar Pradesh,Muradabad,Sambhal,Paddy(Dhan)(Common),Paddy,04/03/2019,1928,1945,1932,28.8334982,78.7732864
1889,Uttar Pradesh,Muradabad,Sambhal,Peas(Dry),Other,04/03/2019,360,560,400,28.8334982,78.7732864
1890,Uttar Pradesh,Muradabad,Sambhal,Potato,Desi,04/03/2019,410,500,460,28.8334982,78.7732864
1891,Uttar Pradesh,Muradabad,Sambhal,Tomato,Deshi,04/03/2019,360,535,450,28.8334982,78.7732864
1892,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Apple,Delicious,04/03/2019,5800,5850,5820,29.44800635,77.74068502568672
1893,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Banana - Green,Banana - Green,04/03/2019,1260,1340,1310,29.44800635,77.74068502568672
1894,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Barley (Jau),Dara,04/03/2019,1450,1950,1940,29.44800635,77.74068502568672
1895,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bottle gourd,Bottle Gourd,04/03/2019,1250,1300,1280,29.44800635,77.74068502568672
1896,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Brinjal,Brinjal,04/03/2019,1000,1060,1030,29.44800635,77.74068502568672
1897,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Carrot,Carrot,04/03/2019,600,660,630,29.44800635,77.74068502568672
1898,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cauliflower,Cauliflower,04/03/2019,650,720,700,29.44800635,77.74068502568672
1899,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Garlic,Garlic,04/03/2019,2050,2100,2090,29.44800635,77.74068502568672
1900,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Green Chilli,Green Chilly,04/03/2019,2230,2300,2260,29.44800635,77.74068502568672
1901,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Gur(Jaggery),Yellow,04/03/2019,2400,2600,2510,29.44800635,77.74068502568672
1902,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,04/03/2019,2620,2700,2660,29.44800635,77.74068502568672
1903,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Maize,Yellow,04/03/2019,1700,1950,1930,29.44800635,77.74068502568672
1904,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mousambi(Sweet Lime),Mousambi,04/03/2019,2560,2650,2610,29.44800635,77.74068502568672
1905,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard,Mustard,04/03/2019,4050,4130,4100,29.44800635,77.74068502568672
1906,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard Oil,Mustard Oil,04/03/2019,9230,9285,9270,29.44800635,77.74068502568672
1907,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Red,04/03/2019,830,920,890,29.44800635,77.74068502568672
1908,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Papaya,Papaya,04/03/2019,1130,1200,1170,29.44800635,77.74068502568672
1909,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Potato,Desi,04/03/2019,600,650,615,29.44800635,77.74068502568672
1910,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Pumpkin,Pumpkin,04/03/2019,750,830,800,29.44800635,77.74068502568672
1911,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rice,III,04/03/2019,2650,2725,2700,29.44800635,77.74068502568672
1912,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Tomato,Tomato,04/03/2019,1030,1100,1070,29.44800635,77.74068502568672
1913,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,04/03/2019,1750,1980,1965,29.44800635,77.74068502568672
1914,Uttar Pradesh,Muzaffarnagar,Shahpur,Apple,Apple,04/03/2019,0,0,2600,29.44800635,77.74068502568672
1915,Uttar Pradesh,Muzaffarnagar,Shahpur,Bottle gourd,Bottle Gourd,04/03/2019,0,0,420,29.44800635,77.74068502568672
1916,Uttar Pradesh,Muzaffarnagar,Shahpur,Carrot,Carrot,04/03/2019,0,0,490,29.44800635,77.74068502568672
1917,Uttar Pradesh,Muzaffarnagar,Shahpur,Green Chilli,Green Chilly,04/03/2019,0,0,1005,29.44800635,77.74068502568672
1918,Uttar Pradesh,Muzaffarnagar,Shahpur,Gur(Jaggery),Yellow,04/03/2019,0,0,2240,29.44800635,77.74068502568672
1919,Uttar Pradesh,Muzaffarnagar,Shahpur,Onion,Onion,04/03/2019,0,0,980,29.44800635,77.74068502568672
1920,Uttar Pradesh,Muzaffarnagar,Shahpur,Plum,Plum,04/03/2019,0,0,570,29.44800635,77.74068502568672
1921,Uttar Pradesh,Muzaffarnagar,Shahpur,Pumpkin,Pumpkin,04/03/2019,0,0,400,29.44800635,77.74068502568672
1922,Uttar Pradesh,Muzaffarnagar,Shahpur,Raddish,Raddish,04/03/2019,0,0,330,29.44800635,77.74068502568672
1923,Uttar Pradesh,Muzaffarnagar,Shahpur,Rice,Common,04/03/2019,0,0,3900,29.44800635,77.74068502568672
1924,Uttar Pradesh,Muzaffarnagar,Shahpur,Wheat,Other,04/03/2019,0,0,1900,29.44800635,77.74068502568672
1925,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Ber(Zizyphus/Borehannu),Other,04/03/2019,1000,1200,1150,29.44800635,77.74068502568672
1926,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Bhindi(Ladies Finger),Bhindi,04/03/2019,1000,1200,1150,29.44800635,77.74068502568672
1927,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Brinjal,Brinjal,04/03/2019,400,500,440,29.44800635,77.74068502568672
1928,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Carrot,Carrot,04/03/2019,400,500,440,29.44800635,77.74068502568672
1929,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cauliflower,Local,04/03/2019,300,400,340,29.44800635,77.74068502568672
1930,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cucumbar(Kheera),Cucumbar,04/03/2019,800,1000,900,29.44800635,77.74068502568672
1931,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Green Chilli,Green Chilly,04/03/2019,1000,1200,1100,29.44800635,77.74068502568672
1932,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Green Peas,Green Peas,04/03/2019,1000,1200,1100,29.44800635,77.74068502568672
1933,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Lemon,Lemon,04/03/2019,3000,3200,3100,29.44800635,77.74068502568672
1934,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Onion,Red,04/03/2019,1000,1200,1100,29.44800635,77.74068502568672
1935,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Papaya,Papaya,04/03/2019,800,1000,900,29.44800635,77.74068502568672
1936,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Potato,Local,04/03/2019,400,500,440,29.44800635,77.74068502568672
1937,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Pumpkin,Pumpkin,04/03/2019,400,500,470,29.44800635,77.74068502568672
1938,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Raddish,Raddish,04/03/2019,250,300,260,29.44800635,77.74068502568672
1939,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Tomato,Local,04/03/2019,800,1000,900,29.44800635,77.74068502568672
1940,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Wood,Other,04/03/2019,250,300,295,29.44800635,77.74068502568672
1941,Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),Common,04/03/2019,1750,1750,1750,25.99274755,81.66139818995768
1942,Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,04/03/2019,450,550,500,25.99274755,81.66139818995768
1943,Uttar Pradesh,Rampur,Milak,Mustard,Mustard,04/03/2019,3300,3400,3350,28.79406825,79.1859304458554
1944,Uttar Pradesh,Rampur,Milak,Potato,Desi,04/03/2019,480,510,495,28.79406825,79.1859304458554
1945,Uttar Pradesh,Rampur,Milak,Wheat,Other,04/03/2019,1900,1910,1905,28.79406825,79.1859304458554
1946,Uttar Pradesh,Saharanpur,Chutmalpur,Apple,Apple,04/03/2019,3850,4100,3950,29.988077399999998,77.5081299470512
1947,Uttar Pradesh,Saharanpur,Chutmalpur,Banana,Banana - Ripe,04/03/2019,1150,1250,1200,29.988077399999998,77.5081299470512
1948,Uttar Pradesh,Saharanpur,Chutmalpur,Cabbage,Cabbage,04/03/2019,480,600,520,29.988077399999998,77.5081299470512
1949,Uttar Pradesh,Saharanpur,Chutmalpur,Carrot,Carrot,04/03/2019,450,600,500,29.988077399999998,77.5081299470512
1950,Uttar Pradesh,Saharanpur,Chutmalpur,Ginger(Green),Green Ginger,04/03/2019,3700,3900,3800,29.988077399999998,77.5081299470512
1951,Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,04/03/2019,2150,2350,2250,29.988077399999998,77.5081299470512
1952,Uttar Pradesh,Saharanpur,Chutmalpur,Onion,Onion,04/03/2019,920,1130,1050,29.988077399999998,77.5081299470512
1953,Uttar Pradesh,Saharanpur,Chutmalpur,Peas cod,Peas cod,04/03/2019,820,980,900,29.988077399999998,77.5081299470512
1954,Uttar Pradesh,Saharanpur,Chutmalpur,Potato,Potato,04/03/2019,480,620,560,29.988077399999998,77.5081299470512
1955,Uttar Pradesh,Saharanpur,Chutmalpur,Raddish,Raddish,04/03/2019,360,480,420,29.988077399999998,77.5081299470512
1956,Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,Tomato,04/03/2019,980,1260,1120,29.988077399999998,77.5081299470512
1957,Uttar Pradesh,Saharanpur,Devband,Bottle gourd,Bottle Gourd,04/03/2019,500,650,600,29.988077399999998,77.5081299470512
1958,Uttar Pradesh,Saharanpur,Devband,Brinjal,Arkasheela Mattigulla,04/03/2019,450,540,500,29.988077399999998,77.5081299470512
1959,Uttar Pradesh,Saharanpur,Devband,Carrot,Carrot,04/03/2019,300,450,360,29.988077399999998,77.5081299470512
1960,Uttar Pradesh,Saharanpur,Devband,Cauliflower,African Sarson,04/03/2019,200,300,250,29.988077399999998,77.5081299470512
1961,Uttar Pradesh,Saharanpur,Devband,Cucumbar(Kheera),Cucumbar,04/03/2019,600,750,700,29.988077399999998,77.5081299470512
1962,Uttar Pradesh,Saharanpur,Devband,Ginger(Green),Green Ginger,04/03/2019,3100,3300,3200,29.988077399999998,77.5081299470512
1963,Uttar Pradesh,Saharanpur,Devband,Green Chilli,Green Chilly,04/03/2019,1200,1350,1300,29.988077399999998,77.5081299470512
1964,Uttar Pradesh,Saharanpur,Devband,Onion,Red,04/03/2019,450,600,500,29.988077399999998,77.5081299470512
1965,Uttar Pradesh,Saharanpur,Devband,Papaya (Raw),Other,04/03/2019,600,800,700,29.988077399999998,77.5081299470512
1966,Uttar Pradesh,Saharanpur,Devband,Potato,Desi,04/03/2019,250,300,280,29.988077399999998,77.5081299470512
1967,Uttar Pradesh,Saharanpur,Devband,Tomato,Deshi,04/03/2019,450,550,500,29.988077399999998,77.5081299470512
1968,Uttar Pradesh,Saharanpur,Gangoh,Apple,Kasmir/Shimla - II,04/03/2019,6445,6500,6475,29.988077399999998,77.5081299470512
1969,Uttar Pradesh,Saharanpur,Gangoh,Banana,Medium,04/03/2019,1140,1180,1165,29.988077399999998,77.5081299470512
1970,Uttar Pradesh,Saharanpur,Gangoh,Brinjal,Round/Long,04/03/2019,645,670,660,29.988077399999998,77.5081299470512
1971,Uttar Pradesh,Saharanpur,Gangoh,Cabbage,Cabbage,04/03/2019,435,465,450,29.988077399999998,77.5081299470512
1972,Uttar Pradesh,Saharanpur,Gangoh,Carrot,Carrot,04/03/2019,440,455,445,29.988077399999998,77.5081299470512
1973,Uttar Pradesh,Saharanpur,Gangoh,Field Pea,Field Pea,04/03/2019,1345,1370,1360,29.988077399999998,77.5081299470512
1974,Uttar Pradesh,Saharanpur,Gangoh,Garlic,Garlic,04/03/2019,1875,1910,1890,29.988077399999998,77.5081299470512
1975,Uttar Pradesh,Saharanpur,Gangoh,Ginger(Green),Green Ginger,04/03/2019,2730,2755,2745,29.988077399999998,77.5081299470512
1976,Uttar Pradesh,Saharanpur,Gangoh,Green Chilli,Green Chilly,04/03/2019,2025,2055,2040,29.988077399999998,77.5081299470512
1977,Uttar Pradesh,Saharanpur,Gangoh,Guava,Guava,04/03/2019,1855,1955,1945,29.988077399999998,77.5081299470512
1978,Uttar Pradesh,Saharanpur,Gangoh,Gur(Jaggery),Disara,04/03/2019,2425,2475,2450,29.988077399999998,77.5081299470512
1979,Uttar Pradesh,Saharanpur,Gangoh,Onion,Red,04/03/2019,1430,1455,1440,29.988077399999998,77.5081299470512
1980,Uttar Pradesh,Saharanpur,Gangoh,Papaya,Papaya,04/03/2019,1730,1755,1745,29.988077399999998,77.5081299470512
1981,Uttar Pradesh,Saharanpur,Gangoh,Potato,Desi,04/03/2019,530,555,545,29.988077399999998,77.5081299470512
1982,Uttar Pradesh,Saharanpur,Gangoh,Pumpkin,Pumpkin,04/03/2019,645,660,650,29.988077399999998,77.5081299470512
1983,Uttar Pradesh,Saharanpur,Gangoh,Raddish,Raddish,04/03/2019,285,310,295,29.988077399999998,77.5081299470512
1984,Uttar Pradesh,Saharanpur,Gangoh,Sweet Potato,Sweet Potato,04/03/2019,1125,1160,1145,29.988077399999998,77.5081299470512
1985,Uttar Pradesh,Saharanpur,Gangoh,Tomato,Deshi,04/03/2019,1325,1350,1340,29.988077399999998,77.5081299470512
1986,Uttar Pradesh,Saharanpur,Gangoh,Wheat,Dara,04/03/2019,1745,1770,1760,29.988077399999998,77.5081299470512
1987,Uttar Pradesh,Saharanpur,Gangoh,Wood,Beete (Rose),04/03/2019,415,450,440,29.988077399999998,77.5081299470512
1988,Uttar Pradesh,Saharanpur,Nakud,Banana - Green,Banana - Green,04/03/2019,1000,1200,1100,29.988077399999998,77.5081299470512
1989,Uttar Pradesh,Saharanpur,Nakud,Cabbage,Cabbage,04/03/2019,400,500,450,29.988077399999998,77.5081299470512
1990,Uttar Pradesh,Saharanpur,Nakud,Cauliflower,Cauliflower,04/03/2019,400,500,440,29.988077399999998,77.5081299470512
1991,Uttar Pradesh,Saharanpur,Nakud,Green Peas,Other,04/03/2019,1100,1200,1150,29.988077399999998,77.5081299470512
1992,Uttar Pradesh,Saharanpur,Nakud,Onion,1st Sort,04/03/2019,1000,1200,1120,29.988077399999998,77.5081299470512
1993,Uttar Pradesh,Saharanpur,Nakud,Potato,Other,04/03/2019,500,600,540,29.988077399999998,77.5081299470512
1994,Uttar Pradesh,Saharanpur,Nakud,Raddish,Other,04/03/2019,300,400,360,29.988077399999998,77.5081299470512
1995,Uttar Pradesh,Saharanpur,Nakud,Wood,Other,04/03/2019,250,300,280,29.988077399999998,77.5081299470512
1996,Uttar Pradesh,Saharanpur,Nanuta,Apple,Apple,04/03/2019,4700,5000,4900,29.988077399999998,77.5081299470512
1997,Uttar Pradesh,Saharanpur,Nanuta,Banana,Medium,04/03/2019,1200,1400,1300,29.988077399999998,77.5081299470512
1998,Uttar Pradesh,Saharanpur,Nanuta,Banana - Green,Banana - Green,04/03/2019,900,1100,1000,29.988077399999998,77.5081299470512
1999,Uttar Pradesh,Saharanpur,Nanuta,Bottle gourd,Bottle Gourd,04/03/2019,800,900,850,29.988077399999998,77.5081299470512
2000,Uttar Pradesh,Saharanpur,Nanuta,Brinjal,Round/Long,04/03/2019,900,1000,950,29.988077399999998,77.5081299470512
2001,Uttar Pradesh,Saharanpur,Nanuta,Cabbage,Cabbage,04/03/2019,300,500,400,29.988077399999998,77.5081299470512
2002,Uttar Pradesh,Saharanpur,Nanuta,Carrot,Carrot,04/03/2019,400,550,500,29.988077399999998,77.5081299470512
2003,Uttar Pradesh,Saharanpur,Nanuta,Green Chilli,Green Chilly,04/03/2019,1200,1300,1250,29.988077399999998,77.5081299470512
2004,Uttar Pradesh,Saharanpur,Nanuta,Groundnut,Hybrid,04/03/2019,4800,5000,4900,29.988077399999998,77.5081299470512
2005,Uttar Pradesh,Saharanpur,Nanuta,Guava,Guava,04/03/2019,1300,1450,1400,29.988077399999998,77.5081299470512
2006,Uttar Pradesh,Saharanpur,Nanuta,Mustard,Sarson(Black),04/03/2019,3800,4100,4000,29.988077399999998,77.5081299470512
